,DriverNumberCat,LapNumber,CompoundCat,TyreLife,FreshTyre,Stint,TeamCat,Year,RACE,DriverCat,TrackStatusCat,GridPosition,Position,Points,TotalTime,GapSeconds,RaceCat,FreshTyreCat
102322,5,38.0,3,23.0,False,2.0,4,2022,Netherlands,28,0,10.0,10.0,1.0,2972.8940000000002,2.4130000000000003,26,0
102355,2,40.0,3,26.0,True,2.0,11,2022,Netherlands,22,0,5.0,5.0,10.0,3105.148,0.49500000000000005,26,1
102404,8,42.0,3,30.0,False,2.0,2,2022,Netherlands,29,0,9.0,20.0,0.0,3299.726,2.333,26,0
102406,9,42.0,3,21.0,True,2.0,15,2022,Netherlands,1,0,15.0,12.0,0.0,3307.808,2.123,26,1
102417,24,43.0,3,29.0,True,2.0,5,2022,Netherlands,26,0,3.0,8.0,4.0,3348.4730000000004,9.182,26,1
102446,4,45.0,3,28.0,True,2.0,5,2022,Netherlands,16,1,2.0,3.0,15.0,3474.045,0.784,26,1
102457,8,43.0,0,2.0,False,3.0,2,2022,Netherlands,29,1,9.0,20.0,0.0,3508.072,1.995,26,0
102495,18,47.0,0,30.0,True,2.0,8,2022,Netherlands,20,5,7.0,7.0,6.0,3672.9750000000004,7.489000000000001,26,1
102496,3,47.0,0,35.0,True,2.0,3,2022,Netherlands,2,5,13.0,6.0,8.0,3677.5980000000004,4.623,26,1
102501,0,48.0,3,30.0,True,2.0,11,2022,Netherlands,31,5,1.0,1.0,26.0,3709.202,14.486,26,1
102503,19,48.0,0,19.0,True,2.0,9,2022,Netherlands,10,5,4.0,4.0,12.0,3727.3660000000004,10.747,26,1
102504,26,48.0,0,17.0,True,2.0,9,2022,Netherlands,25,5,6.0,2.0,18.0,3733.6240000000003,6.258,26,1
102509,21,47.0,0,14.0,True,3.0,7,2022,Netherlands,19,12,8.0,13.0,0.0,3753.509,3.1060000000000003,26,1
102511,7,47.0,0,13.0,True,3.0,7,2022,Netherlands,17,12,18.0,15.0,0.0,3758.003,3.101,26,1
102512,14,47.0,0,20.0,True,3.0,8,2022,Netherlands,24,12,17.0,17.0,0.0,3763.53,5.527,26,1
102527,22,48.0,0,14.0,False,3.0,4,2022,Netherlands,32,14,19.0,14.0,0.0,3855.215,2.722,26,0
102651,25,54.0,0,28.0,True,3.0,15,2022,Netherlands,15,2,20.0,18.0,0.0,4369.698,19.571,26,1
102652,0,56.0,0,8.0,True,3.0,11,2022,Netherlands,31,2,1.0,1.0,26.0,4372.905000000001,3.2070000000000003,26,1
102656,9,55.0,0,13.0,True,3.0,15,2022,Netherlands,1,2,15.0,12.0,0.0,4399.627,11.647,26,1
102657,4,56.0,0,11.0,True,3.0,5,2022,Netherlands,16,2,2.0,3.0,15.0,4409.280000000001,9.653,26,1
102658,2,56.0,0,16.0,True,3.0,11,2022,Netherlands,22,2,5.0,5.0,10.0,4414.197,4.917000000000001,26,1
102659,10,55.0,3,18.0,True,3.0,0,2022,Netherlands,33,2,14.0,16.0,0.0,4419.6630000000005,5.466,26,1
102663,14,55.0,4,8.0,True,4.0,8,2022,Netherlands,24,2,17.0,17.0,0.0,4437.075000000001,7.222,26,1
102667,15,56.0,0,38.0,True,2.0,3,2022,Netherlands,21,8,12.0,9.0,2.0,4451.934,0.91,26,1
102668,5,56.0,0,19.0,False,3.0,4,2022,Netherlands,28,8,10.0,10.0,1.0,4457.638,5.704000000000001,26,0
102669,1,56.0,0,25.0,False,3.0,2,2022,Netherlands,7,8,11.0,11.0,0.0,4482.229,24.591,26,0
102670,19,57.0,3,9.0,True,3.0,9,2022,Netherlands,10,8,4.0,4.0,12.0,4523.517000000001,41.288000000000004,26,1
102671,25,55.0,4,1.0,True,4.0,15,2022,Netherlands,15,8,20.0,18.0,0.0,4525.464,1.947,26,1
102672,26,57.0,3,9.0,True,3.0,9,2022,Netherlands,25,8,6.0,2.0,18.0,4526.860000000001,1.3960000000000001,26,1
102673,0,57.0,4,4.0,False,4.0,11,2022,Netherlands,31,8,1.0,1.0,26.0,4527.534000000001,0.674,26,0
102674,9,56.0,4,1.0,True,4.0,15,2022,Netherlands,1,8,15.0,12.0,0.0,4529.153,1.619,26,1
102675,21,56.0,4,11.0,False,4.0,7,2022,Netherlands,19,8,8.0,13.0,0.0,4531.76,2.607,26,0
102676,22,56.0,4,8.0,True,4.0,4,2022,Netherlands,32,8,19.0,14.0,0.0,4535.259,3.499,26,1
102677,4,57.0,4,4.0,False,4.0,5,2022,Netherlands,16,8,2.0,3.0,15.0,4537.417,2.158,26,0
102678,7,56.0,4,12.0,False,4.0,7,2022,Netherlands,17,8,18.0,15.0,0.0,4539.437,2.02,26,0
102679,2,57.0,3,1.0,True,4.0,11,2022,Netherlands,22,8,5.0,5.0,10.0,4542.112,2.6750000000000003,26,1
102680,10,56.0,4,4.0,False,4.0,0,2022,Netherlands,33,8,14.0,16.0,0.0,4546.031,3.919,26,0
102681,24,57.0,0,14.0,True,3.0,5,2022,Netherlands,26,8,3.0,8.0,4.0,4551.929,5.898000000000001,26,1
102682,18,57.0,4,13.0,False,3.0,8,2022,Netherlands,20,8,7.0,7.0,6.0,4555.063,3.1340000000000003,26,0
102683,3,57.0,4,10.0,True,3.0,3,2022,Netherlands,2,8,13.0,6.0,8.0,4558.525000000001,3.462,26,1
102684,14,56.0,4,1.0,True,5.0,8,2022,Netherlands,24,8,17.0,17.0,0.0,4565.859,7.3340000000000005,26,1
102685,15,57.0,4,4.0,False,3.0,3,2022,Netherlands,21,8,12.0,9.0,2.0,4575.584,9.725000000000001,26,0
102686,5,57.0,4,4.0,False,4.0,4,2022,Netherlands,28,8,10.0,10.0,1.0,4576.924,1.34,26,0
102687,1,57.0,4,1.0,True,4.0,2,2022,Netherlands,7,8,11.0,11.0,0.0,4585.5380000000005,8.614,26,1
103102,2,7.0,3,7.0,True,1.0,11,2022,ItalyB,22,0,13.0,6.0,9.0,628.763,0.627,21,1
103185,4,12.0,4,12.0,True,1.0,5,2022,ItalyB,16,7,1.0,2.0,18.0,1056.938,0.47100000000000003,21,1
103258,25,15.0,3,15.0,True,1.0,15,2022,ItalyB,15,0,10.0,15.0,0.0,1358.41,0.9470000000000001,21,1
103306,1,18.0,3,18.0,True,1.0,2,2022,ItalyB,7,0,5.0,8.0,4.0,1609.151,1.9240000000000002,21,1
103308,10,18.0,3,18.0,True,1.0,0,2022,ItalyB,33,0,9.0,10.0,1.0,1612.5600000000002,1.0730000000000002,21,1
103311,5,18.0,3,19.0,False,1.0,4,2022,ItalyB,28,0,12.0,18.0,0.0,1618.231,3.494,21,0
103323,14,19.0,3,19.0,True,1.0,8,2022,ItalyB,24,0,4.0,17.0,0.0,1695.8580000000002,1.935,21,1
103325,20,19.0,4,19.0,True,1.0,15,2022,ItalyB,4,0,8.0,9.0,2.0,1699.6360000000002,1.5730000000000002,21,1
103326,15,19.0,4,19.0,True,1.0,3,2022,ItalyB,21,0,14.0,11.0,0.0,1706.0130000000001,6.377000000000001,21,1
103328,8,19.0,3,19.0,True,1.0,2,2022,ItalyB,29,0,20.0,14.0,0.0,1706.805,0.198,21,1
103395,26,23.0,4,23.0,True,1.0,9,2022,ItalyB,25,0,2.0,3.0,15.0,2018.6740000000002,1.0350000000000001,21,1
103425,7,24.0,3,24.0,True,1.0,7,2022,ItalyB,17,0,16.0,16.0,0.0,2156.522,1.0010000000000001,21,1
103431,0,25.0,4,25.0,True,1.0,11,2022,ItalyB,31,0,7.0,1.0,25.0,2178.824,11.353000000000002,21,1
103529,24,30.0,3,30.0,True,1.0,5,2022,ItalyB,26,0,18.0,4.0,12.0,2644.2380000000003,2.519,21,1
